State;error;Y
1;0,719626314;9,380469859
2;0,085053671;2,046201313
1;0,676964191;11,41703218
2;-0,006082246;2,271241944
1;0,349266429;10,3664267
2;1,108778633;4,290842608
1;-0,296952294;7,821890336
2;-0,595102847;0,374172373
0;0,20393486;-9,608978953
0;-0,595102847;-15,39959232
1;-0,889963303;11,94998779
2;-0,028805971;2,332385616
1;1,350217644;13,35093725
2;1,09991106;4,87000957
1;-0,769387043;6,230836
2;-0,344309683;0,557547834
1;-0,796303539;7,443825034
2;0,143427314;1,775619636
1;-0,938055109;6,653148782
2;1,594962669;4,520555094
1;0,146287675;9,082696498
2;-1,470511961;-1,124484623
1;0,22326617;11,0071439
2;-1,953821993;-1,706215207
1;0,7634344;12,80216776
2;0,624028189;3,808489931
1;0,055681539;9,024497639
2;0,845595878;3,496091283
1;0,470981831;10,36411811
2;-0,148608024;1,775607574
2;0,880680773;12,10936005
1;0,543641363;7,998116075
2;0,371879878;2,343382971
1;0,063728294;9,48816999
2;0,193323331;2,284280659
1;0,0232194;9,384374001
2;-0,096575832;1,683723137
1;0,940433438;12,31618337
2;-1,037226411;0,388783852
1;-0,935444859;7,077030266
2;1,1100542;3,635514453
1;0,634472599;10,81276346
2;-1,631783562;-1,101014431
2;0,102188551;10,63686998
1;0,371387614;7,923101847
2;0,025744384;1,636109138
1;-0,847237516;6,967454711
2;-0,448364972;0,496760999
1;0,59209242;11,62724896
2;0,271543286;2,868536363
0;2,187753125;-6,377978693
1;0,040057557;12,03356628
1;-1,017515388;0,371682481
2;-0,341227633;-0,608118769
1;-0,252857717;9,42386248
1;0,340091901;2,564956299
2;-0,246938043;0,019115173
1;0,769798589;12,30366122
0;0,93853032;-2,909639072
1;1,734856596;16,07746151
2;0,954212283;5,123916867
1;0,374668616;9,586830788
2;0,506934157;2,931234471
1;-0,832542355;6,623002593
2;0,839486347;3,003573213
1;1,290418368;12,97018314
1;0,340903625;3,275843879
2;0,450988864;1,557146504
1;-0,55226451;7,87606252
2;-0,288408728;0,998395048
1;-0,573506895;7,9799608
1;-0,061965011;1,472062138
2;-0,146828825;0,000754778
1;1,026282916;13,07862232
2;-0,214021156;2,18768215
1;0,684874522;11,39831892
2;1,42113322;5,121930224
1;-0,132229161;8,06673345
2;0,07753215;1,768410989
1;0,096268877;9,758283335
2;0,10188046;2,155417586
1;0,164174025;9,845896801
2;0,207998028;2,385175415
2;-0,833299509;6,784548847
0;2,485430741;-4,122294835
0;-0,953007202;-13,01415462
0;2,031174517;-14,47590279
1;-1,496023287;9,854700975
1;-0,965367235;0,040205725
2;0,121972334;0,251985814
1;0,077916411;10,15815349
2;-0,85757847;0,316473757
1;1,230982889;13,59800654
2;0,423212896;3,5660271
2;-0,019775825;8,870864394
1;1,241164682;11,06223473
2;0,132538389;2,477523724
1;1,522057573;13,8229156
1;-0,385192607;1,994197907
2;1,693952072;3,786743725
1;-0,04082267;8,741508873
2;0,56648787;2,881277515
1;0,071931936;9,351412554
2;-0,87326498;0,12375255
1;0,036153551;10,07133489
2;-0,729971816;0,554323345
2;0,392701622;11,01180786
2;-0,6636526;4,705499842
1;0,285858732;9,445926244
2;-0,466200163;0,956784923
1;0,085207148;9,968585967
2;-0,517225089;0,959267015
0;-2,490487532;-12,01085402
1;0,408117558;14,82760888
2;0,085207148;3,135936072
1;0,113113856;9,398560747
2;0,528891633;2,937495415
2;1,051744221;12,27398404
1;-0,099573754;6,019083528
2;-0,953850758;-0,703884811
1;0,825423285;12,6874353
2;-1,175756097;0,185974866
1;0,391379444;11,11834587
2;0,574950718;3,373570611
1;-0,005775291;8,970602943
2;1,005141712;3,804404013
1;-0,223187726;8,189115618
2;-0,232216735;1,173389654
0;-0,63831294;-10,05161811
0;0,87303988;-14,15276918
2;-0,159291176;13,76795723
1;-0,072161583;5,653128082
2;1,501198312;4,133022241
1;-0,292798177;7,881698797
1;-0,220052243;1,136235273
1;2,453161869;5,133570793
2;-0,455481768;0,115750623
1;-0,191998879;9,389278176
1;-0,20393486;1,469985915
2;-0,454633664;-0,615270145
1;-1,200862698;6,581992949
2;-0,912700671;-0,509002751
1;-0,511636244;8,617792092
2;0,198469934;2,120498286
2;-0,017787443;9,310488186
1;-2,06158802;1,022089483
2;0,499032922;1,20248374
1;-0,701410272;7,535024062
2;-0,160995342;1,185014129
1;-0,864226877;7,051815131
2;0,712311703;2,834986432
1;-0,151702579;8,694396332
2;-1,724611138;-1,71034301
1;-0,055604232;10,34629021
2;-0,035847734;1,997562574
1;1,202752173;13,00898775
2;0,899781298;4,401360146
1;1,522544153;13,24722442
2;-0,15046453;2,348515824
1;-1,794742275;3,911218429
2;-0,484185421;-0,186127156
1;0,268289568;10,86070685
2;1,200078259;4,572297888
1;-0,003021796;8,619245245
2;-1,535345291;-1,346841533
1;-0,309848929;9,474505674
2;-0,69409225;0,506716634
1;-0,818345143;7,392949582
1;-1,070279723;-0,661969529
2;1,075175078;2,01795625
1;0,389397883;10,56280677
2;-0,236148026;1,640265304
1;-0,357163117;8,436431058
2;-0,037301788;1,612682635
2;0,584815325;11,27064118
1;2,103734005;12,93000966
2;-0,243862814;2,098276303
1;0,490820184;10,84297766
2;-0,892694061;0,383207411
1;-1,055475423;6,718611509
2;1,204016371;3,751755044
1;-0,319253104;7,916714175
2;0,206747472;1,99683778
1;-1,871021595;3,78788388
1;0,507803861;1,773184498
2;0,033397782;0,421432464
1;0,276387482;10,70273271
2;-0,779918992;0,580708558
1;0,105264917;10,14158218
2;-1,254663857;-0,481011278
1;-0,395016286;8,959254524
2;0,585359885;2,962570675
1;-1,129528755;5,722642533
2;-0,468504595;0,207519316
1;1,84313194;15,46714003
2;-0,076764763;2,939898478
1;0,935090156;11,92330093
1;-1,39212716;-0,399594135
2;-1,22432084;-2,528560508
1;0,896689016;13,4486352
2;-0,612635631;1,464455778
1;1,183270797;13,11047566
2;0,170457497;2,963010125
1;-1,308931132;5,184303565
2;0,883276243;2,8034132
1;-1,296775736;5,268648833
2;-0,146055754;0,761618258
2;0,789494834;12,13999902
1;-0,940551672;3,536345276
1;0,278533889;1,264336834
2;-0,171388592;-0,089909818
1;-0,621057552;8,163800289
2;-0,611437372;0,409885314
1;2,218948794;16,53388079
2;-0,252857717;2,801060723
1;0,686616204;11,21953039
2;0,173174612;2,590255304
2;-1,987409632;3,260694512
1;1,176672413;12,55180889
2;-0,283866939;1,942627899
1;1,302294095;13,32409391
2;1,37538791;5,415594603
1;0,468846793;9,781861996
2;-1,542598511;-1,128824623
1;-1,003747911;7,327403653
2;1,033042736;3,531566202
1;-0,713001782;6,801524793
2;1,89858838;5,157481718
1;0,545328476;10,08874091
2;-0,556724444;0,904299294
1;1,191010597;13,301742
2;-0,107650067;2,445048267
1;-1,739008439;4,049460201
2;0,651025402;2,111942845
1;0,43142677;10,66069746
2;-1,067705853;-0,003272214
1;-0,097652446;9,708024326
1;-0,561644811;0,818315244
2;1,334396984;2,832457017
1;1,372636689;13,26817296
2;-0,61762762;1,418379352
1;0,347476998;10,61691719
2;-1,157775387;-0,192167335
1;0,748066213;12,30184884
2;-0,408117558;1,644134653
2;-1,944117685;3,67440655
2;-0,05583388;8,730176396
1;-1,431499186;3,086449524
2;0,037072141;0,691434187
1;0,558154625;11,46703362
2;-0,150928372;1,99154998
1;-0,747459126;7,160157629
2;0,412361487;2,2567545
1;-0,409863787;8,093382288
2;0,75039452;3,119465497
1;-0,483497615;7,613667505
2;1,180196705;3,883126911
1;3,136665327;18,24505791
2;0,080065092;3,809141767
1;0,669958808;10,8671339
2;0,59930926;3,372045299
1;-0,846907824;6,447662939
2;-0,793995696;-0,298458804
0;-0,181333917;-10,33056332
0;0,914210432;-14,25107123
0;0,247805474;-16,87773014
1;0,612175199;16,89984464
1;-0,106265361;3,167438206
2;0,970990186;2,575468013
1;0,614760438;11,07164091
1;-0,402470732;1,409386717
2;1,711227924;3,704333191
1;-0,893605829;6,207882555
2;0,062348136;1,366272782
1;-0,717645889;7,437180497
2;2,161705197;5,810846494
1;-0,301351974;7,352690128
2;1,253824848;3,978187722
1;1,065948254;12,00438845
1;-1,169973984;0,06092972
2;-0,221149321;-0,430112698
1;-0,887464466;7,46664041
2;0,550571713;2,594471507
1;0,587813247;10,98509829
2;-1,27457497;-0,352130282
1;0,707684649;12,22869303
2;0,63765583;3,721050267
1;-0,274480954;8,060242059
2;0,885765985;3,383580382
1;-0,048327138;8,839944472
2;1,821408659;5,410806213
1;0,53047529;9,968184007
2;-0,18125661;1,631123582
1;-0,210343387;8,879632764
2;0,086896534;1,949719622
1;0,465518042;10,81163824
2;-2,91649485;-3,670662052
1;0,026433327;11,1804986
1;0,908069069;4,052237857
2;-1,256007636;-1,7015677
1;2,215383574;17,15662103
2;0,024979272;3,481282751
1;0,672162059;10,97210135
2;-1,037749371;0,118921529
2;-0,115270495;9,618512055
1;1,562771104;11,80275969
2;-1,910784704;-1,461017469
0;-0,301192813;-11,03170155
0;-0,827144504;-16,34299528
1;-0,246228637;14,16421267
2;-0,356349119;2,120144296
1;0,434115464;10,6663031
2;-0,941624876;0,250010869
0;1,834832801;-8,040161764
1;-0,279806045;11,57263039
1;-2,201359166;-2,088192253
2;-1,654502739;-3,726643929
1;1,742137101;16,34440448
1;-0,079758138;3,109364621
1;1,092100774;2,806074473
2;-0,011972361;0,537270173
1;1,349267222;13,88662062
2;1,530393092;5,838110308
1;1,219959813;11,90844635
2;1,249804882;4,881299033
1;1,698790584;13,63198204
2;-1,552220965;-0,378045522
1;0,908878519;12,84004921
2;-2,189426596;-1,810843348
1;-0,126906343;10,16253397
2;-0,59848503;0,835536734
1;-0,511811322;8,213905013
1;0,013731096;1,670243195
2;-1,207181413;-2,080314186
1;1,34151378;14,6486356
2;-0,275196044;2,379335032
1;0,340660335;10,3081805
1;-0,11403813;1,833559839
2;-1,793973752;-3,221235536
1;0,25009399;11,71665263
2;-1,018929652;0,305471223
0;0,720121989;-9,1271424
0;0,239137989;-14,32443321
1;-1,025377969;11,22119606
1;0,642068017;3,528375244
2;-0,07108838;0,56349829
2;-0,085437932;9,574636716
0;-0,245203182;-5,457884824
2;1,062983301;14,82631535
1;-1,13083388;2,159603755
2;0,355207703;1,142336157
1;1,658422661;14,63256714
2;0,014420038;2,955353504
2;0,895774974;11,80071887
1;-1,151072411;3,006567106
2;0,054226348;0,709766117
1;0,627192094;11,66864645
1;-0,730472038;0,872785212
2;0,792842911;1,760242865
1;-1,230982889;5,778978474
2;-0,480318931;0,195157832
1;-0,553422979;8,281183715
1;0,595102847;2,846442437
2;-0,165103984;0,23908052
1;0,023142093;9,997702122
2;-0,159523097;1,680494231
1;-0,274321792;8,672886355
2;-0,722304776;0,289967719
1;-0,483497615;8,462516838
2;0,107341975;1,907187318
1;-1,396779226;5,237506128
2;-0,183512157;0,680476912
1;-1,237701781;6,082751583
2;0,255702162;1,72795464
1;1,58871444;14,24775693
2;0,432182787;3,71391696
1;-1,369112397;4,778487722
2;-1,872786015;-2,789874486
1;-0,833083504;8,337711833
2;-0,399486453;0,868569461
1;-0,23669827;9,029334352
2;1,116309249;4,038485369
1;0,541957661;10,41432737
2;0,098727924;2,280321322
1;-0,124593953;8,942121745
2;0,307843493;2,404111335
1;-0,026586804;9,199006188
2;1,882144716;5,604090669
1;-1,333282853;4,31892424
2;-1,454463927;-2,045143006
1;-0,028958311;10,52666797
2;-0,070168653;1,964996287
2;-0,266625193;8,610625535
1;0,890986485;10,08977179
2;-1,463558874;-0,90916339
1;-1,910311767;4,541813717
2;0,378691993;1,66574673
1;0,771342457;11,81430335
2;0,104495257;2,571851184
1;1,22302481;12,89751908
2;-1,176979367;0,225545081
1;0,223344614;10,60237032
2;-0,633069703;0,854334657
1;0,894976893;12,42863028
2;-0,067943802;2,349838453
1;1,556572897;13,96476716
2;0,192310381;3,177574193
1;1,750217962;14,29738163
2;-0,785635166;1,288205994
1;1,165738013;13,11075224
2;-1,05694653;0,508257387
2;-0,12474743;9,473280493
1;-1,198350219;3,562965195
2;-0,916652425;-1,120711811
0;1,326798156;-9,23355775
0;-0,978989192;-15,59576807
1;1,840626283;20,20060927
2;0,428574367;4,897270588
1;-0,606556796;6,711148436
1;0,705721277;2,753672241
2;0,350160008;1,251054464
2;0,545061312;11,2598676
1;0,598851102;8,418593027
2;-0,041894737;1,599929132
1;0,749482751;11,76846951
2;0,547015588;3,44772508
1;0,010518306;8,997237395
1;0,755474048;3,310395574
2;-1,274402166;-1,886725217
0;1,038010851;-9,905351758
1;-0,03171408;12,87646329
2;-0,772579369;1,030133919
1;0,531972546;11,28687746
2;1,179123501;4,615622495
1;1,809485184;14,0437688
2;1,101313956;5,011381672
1;-0,885991085;5,838612244
2;-0,785635166;-0,403547883
0;-0,150928372;-10,35270231
2;-0,162623337;12,61794068
1;-0,963661932;3,323631998
2;-1,014695954;-1,364665508
1;-1,165285539;6,913543035
2;-0,030871661;1,320965285
2;1,471867108;14,01931174
1;-0,06280743;5,605784187
1;-0,635968718;-0,150780598
2;-2,088590918;-4,207337956
2;0,598211045;13,05683452
1;-0,870020358;3,472888569
2;2,622509783;5,939597279
1;0,183123348;8,767490859
1;0,191843128;2,137184428
2;0,745942543;1,919321972
1;0,977754553;12,35746707
2;-0,316999831;1,837493752
1;-2,810702426;1,016644595
2;0,168362249;0,540053416
1;-0,025820555;9,760522311
2;0,053230451;2,058565365
1;0,208544861;10,00806497
1;0,712805104;3,427223203
2;-1,086839347;-1,488234054
1;0,669767815;12,45577366
1;0,668906068;3,828966869
2;0,293915718;1,353624811
2;1,031869488;12,68952102
1;0,983445716;9,143480842
2;0,590725904;3,010147976
0;-0,617350224;-9,112276236
0;-0,628215275;-15,18435339
1;-1,018029252;11,50121826
2;-2,414708433;-2,529173214
1;1,333282853;14,75860052
2;-0,702780198;1,546159708
2;-0,303355137;8,626086678
1;-0,449804247;6,062761255
2;0,177369657;1,567291564
2;0,177136599;10,06122233
1;1,674370651;12,00474526
2;-0,189584171;2,02178071
1;-0,389563866;8,22477419
2;-0,090352614;1,464249609
0;-0,684776751;-9,952651946
1;0,370076805;14,096026
2;-0,492545951;1,834113298
1;1,558373697;14,1248871
2;-1,775174496;-0,725371572
1;0,428741487;11,50383593
2;1,231474016;4,763715219
0;0,763639036;-6,854503354
0;-0,616147418;-14,04339909
1;-0,426227871;12,93433612
2;-1,819403224;-1,051939224
1;-0,893037395;7,636469582
0;0,393692972;-5,788072238
1;1,917960617;17,49030352
1;1,251310096;6,000680896
2;1,081743903;3,363623986
0;-1,041164523;-9,359352531
1;-1,41465307;8,563846548
2;-0,40172381;0,90932169
1;0,155960151;10,19508395
2;0,96939857;3,97781393
1;0,976767751;11,73695907
2;-1,32642981;-0,305467806
0;1,240337042;-8,912396861
1;-0,806005573;10,25570234
2;-0,480747531;1,089645406
1;0,492545951;11,15074423
2;-0,220757101;1,788634643
1;-0,066104349;9,265096561
2;0,834165803;3,521350918
1;-0,879440449;6,305273376
1;0,713987447;2,689029569
2;0,760469447;2,058744809
1;-1,234252522;5,67961899
2;0,750901563;2,637726924
1;1,559405973;13,88689984
2;-2,159340511;-1,541301053
1;-0,310571977;9,530674385
1;-1,363082447;-0,820030017
2;-0,258706905;-0,681419813
1;-0,928948793;7,417579564
2;-1,112464361;-0,741412809
1;0,237013182;10,93346339
1;-1,273715498;-0,360738317
2;0,732070475;1,391993287
1;-1,162122771;6,0960337
2;0,600041403;2,419289546
1;-0,756185727;7,005655954
2;-0,32666776;0,747795672
1;0,799984718;12,17561545
2;-1,31109573;-0,187068369
1;0,314427098;10,9994018
2;1,024343419;4,248567199
1;0,775985427;11,05338612
2;0,165103984;2,540885192
2;0,666802862;11,23814303
1;-0,798931978;4,231761157
2;-0,159910769;0,526530693
1;-0,10188046;9,536399413
2;-1,027970029;-0,148660176
1;0,65187578;12,00022539
2;0,272257239;2,944559556
1;0,458963996;10,49352412
2;-0,651971277;0,79476227
1;-0,488663545;8,295580683
2;0,728574605;3,116265347
1;-2,162505552;2,577603739
2;0,04802132;0,611563388
0;0,023678695;-9,670539611
2;0,788033958;15,26526376
1;-0,084669409;5,166412645
2;0,420704964;1,874692457
1;0,147601895;9,880397948
2;-0,575130343;0,825818903
1;0,745437774;11,98856765
1;-1,089051693;0,219610144
2;0,21073447;0,465390968
1;2,000815584;15,86282946
1;-1,986863936;-0,801161979
2;-0,127138264;-0,414508924
1;-0,721807965;7,958928784
2;1,372241059;4,336267874
1;0,202606998;9,306940631
2;0,056907083;1,975202293
1;-0,75944854;7,129093693
2;-2,537344699;-3,648870659
1;-1,315265763;7,148863909
2;0,701311365;2,832395511
1;0,771342457;11,46430872
2;0,710734867;3,714331476
1;1,389307727;13,05362374
2;1,492053343;5,594831434
1;0,199095211;8,918836204
2;0,377788183;2,539343607
1;0,46126047;10,62197833
2;0,243626346;2,611648357
0;-0,987422482;-9,681598303
0;1,630914994;-13,20988416
0;-0,529771569;-17,13471365
0;-1,079001777;-19,6463586
1;-0,311534905;14,95930287
1;0,157818931;3,307498436
1;-0,676772061;-0,692044434
2;-0,971726877;-2,08186264
1;1,20765435;14,24752184
2;0,308003791;3,465511951
1;-0,501721615;7,455181569
2;-0,438742518;0,613551278
1;-0,68584086;7,758412038
1;-0,395347115;0,760988177
1;0,274877721;0,701953077
2;-0,460495357;-0,780600099
1;0,315069428;11,17938831
2;-1,606249498;-0,976621333
1;-0,627657073;8,410015181
2;-1,202595286;-0,723187535
1;0,384368377;11,37006139
2;0,52941914;3,332850558
1;-0,384122814;7,847776392
2;-0,999325493;-0,429095709
1;-0,095576524;9,841999139
2;1,241496648;4,451393123
1;0,012583996;8,702334051
2;0,462537173;2,665541156
1;-0,108188942;8,875770826
2;0,652917151;3,080988468
1;1,821008482;14,5387289
2;0,548792514;4,005330808
1;0,796828772;11,18888707
2;0,035540779;2,308858973
1;-0,552442998;7,650013314
2;-1,650605554;-1,771208446
1;-1,107225671;7,20968552
2;-0,200811883;1,040313339
1;0,153017936;10,14695981
1;0,772270141;3,573932244
2;0,795673714;2,306133876
2;0,041205794;9,43177722
1;-0,395430106;5,984176515
2;-0,014649686;1,167535931
1;0,15046453;10,10113281
1;-1,470739335;-0,921252108
2;-0,81695589;-1,818162201
1;1,364633135;14,63934807
1;0,198158432;3,324186477
2;-0,435039738;-0,20524218
1;-2,039059837;3,944393144
2;-1,81145424;-2,834029851
1;-0,083595069;10,59942375
2;-1,32000423;-0,520123711
1;1,357102519;14,22734467
2;-0,091274615;2,662919705
1;1,800126483;14,60150354
1;1,809094101;6,53848891
1;-1,479365892;-1,651034002
2;-1,303010322;-2,936227444
1;0,020005473;10,94088465
2;0,679564209;3,547305349
1;-0,769387043;6,627647266
2;0,855700364;3,036930181
1;0,872032615;11,70501879
2;1,061100647;4,463205053
0;-1,503799467;-9,272196941
0;-0,603616854;-15,23971532
1;1,633811735;19,4733498
2;-1,296775736;1,301118489
1;-0,170534804;9,098060041
2;0,417280717;2,654173442
1;-1,710895958;4,071060093
2;1,120454272;3,055120562
1;-0,156037459;8,615351456
2;-0,751610969;0,219848353
1;2,116494215;16,28352814
2;-1,999123924;-0,74154222
1;-0,118967591;9,865559892
2;0,186469151;2,346050281
1;-0,531885007;7,700529894
2;-0,239452902;1,061200175
1;-1,15137027;6,227529137
2;0,52827545;2,302056727
1;0,448787887;10,65574664
2;-0,161614935;1,807919459
1;-0,626912424;7,57688689
2;-0,077761797;1,359853784
1;-1,046307716;6,453120717
2;0,365411097;2,021446337
1;1,104544936;12,70720091
2;0,451411779;3,444263739
1;0,048557922;9,112394645
2;0,152786015;2,128050959
1;-1,89075763;3,689311821
1;-0,320702611;0,096457142
2;-3,126333468;-6,233375507
1;1,259722922;15,64918142
2;-1,24348162;0,642873044
1;0,303193701;10,71671919
2;0,380747451;2,904838741
1;-0,347151854;8,087092816
1;0,847019237;3,311457037
2;-0,682071004;-0,701850601
1;0,24331257;10,94049289
2;-1,233270268;-0,278441958
1;0,101572368;10,38824969
1;1,308030733;4,693711404
2;0,33450533;1,607752941
1;-1,247135515;5,776267573
2;1,198193331;3,551640177
1;1,514790711;13,47888008
2;-1,107648586;0,480478843
1;-0,091121137;9,582492935
1;-0,64009555;0,636307487
1;-0,490388175;-0,853514852
2;1,430857992;2,691013014
1;-2,164888429;2,69803081
2;0,84002977;2,219665702
2;-0,66718485;7,332545741
1;-1,871021595;2,187171492
1;-1,161070031;-1,884705764
2;0,132693003;-0,111555146
0;0,469101451;-9,586676122
1;1,511903065;17,41171203
2;-1,343396434;0,795549538
1;1,193034223;13,34043781
2;-0,870579697;0,926928167
1;-0,534178071;8,119387338
2;-1,342077667;-1,060277866
1;-0,527659267;8,735105558
2;0,458453542;2,663928195
1;0,568554697;10,90648563
2;-1,994067134;-1,806837141
1;0,031177478;10,63558358
2;-0,656993961;0,813128793
1;0,101804289;10,06147423
2;-0,846580406;0,319134035
1;-2,117931217;3,550466138
2;0,492632353;1,695357933
1;-0,594828862;7,706906035
2;-0,656802968;0,227775272
1;1,628604878;14,81748205
2;1,344151315;5,65179904
1;0,249146979;9,051901224
2;-0,749787432;0,31080538
1;0,049323035;10,05472749
2;1,021890057;4,054725612
2;0,073082447;9,002829657
1;-1,039454673;4,180787083
1;0,886332145;2,608821707
2;-0,945206011;-1,368647681
1;0,796408131;12,7998187
2;-1,111470738;0,337022264
1;-0,846798685;7,358497267
2;-0,972584075;-0,473468698
1;1,053208507;13,30166613
2;-0,557261046;1,545811134
2;-0,906914011;6,815514628
1;-0,492286745;6,478485377
2;0,784698386;2,865093848
0;-0,195818757;-8,763271833
0;1,519142643;-12,86249327
0;0,900813575;-15,53043306
0;-0,558333113;-18,32354964
1;1,323483048;19,46751404
2;-0,480833933;2,931834942
1;0,481607003;10,56527053
2;-1,131268164;-0,149482222
1;0,336608537;11,05467028
1;0,352438292;2,915810639
2;0,049399205;0,681960537
2;-0,396587438;8,605649523
1;-0,157818931;6,944848349
1;2,624910849;6,638791367
2;0,509805886;2,347370046
1;-0,367292614;8,193911144
2;1,603480086;4,845742402
1;-0,261318291;7,762322405
2;-1,504272404;-1,456080328
1;-0,109573648;10,10810315
2;-0,889281182;0,243058267
2;0,017404318;9,979295474
1;1,120311026;10,36714444
2;0,665752395;3,404933678
1;1,496960067;13,4694001
2;-0,596107839;1,501664342
1;1,752346179;14,80653924
2;-1,839380275;-0,717452702
1;-1,081743903;6,970004101
2;-0,737882146;-0,081763473
1;-1,497196536;5,532939435
2;0,543020633;2,192629153
0;-0,225776375;-9,129461799
1;0,572695171;14,45692405
2;-0,881243523;1,128897766
1;-0,982454367;6,71396757
2;1,179582796;3,701959106
1;1,110761332;12,22169626
2;0,901159183;4,246657618
1;0,738587005;10,94176373
2;-0,169060286;1,850232174
1;0,19784693;10,03847114
1;-1,180196705;-0,352699182
2;1,437706487;2,804873138
1;0,380994152;10,30152051
2;-0,569004897;0,92229431
0;0,719130639;-8,819722206
1;-0,73377123;10,44460297
2;-0,246070613;1,596779369
2;0,825423285;11,99723605
1;0,033091965;6,500105081
2;-0,443380941;0,413259134
1;0,020694415;9,938105505
1;2,465749276;6,919119653
2;-0,634845492;0,114132947
1;-0,259497028;9,187269031
2;-0,490560979;0,856331849
1;0,420537845;11,00471398
2;0,460154297;3,12125139
1;1,196626727;12,65350476
2;0,400232238;3,33116543
1;-0,709947017;6,870809321
0;-1,431071723;-7,995667063
1;-0,086436103;12,13939181
2;-1,265834726;-0,10379109
1;0,66622988;12,02982697
2;0,60802904;3,622023474
1;0,808124696;11,33776705
2;0,994923539;4,257400487
1;0,610423285;10,55404971
2;-0,802410796;0,505988351
1;-1,910784704;4,115849383
2;-1,003495527;-1,183821177
2;-0,198469934;9,759736552
1;2,323686203;14,04313764
1;0,684487986;4,177603502
2;1,38870746;3,612935621
0;2,047690941;-6,145841248
1;1,149737727;15,29296556
2;-0,835684659;1,387223793
0;1,354032975;-7,952355129
1;-1,977050488;6,454555075
2;0,027274609;1,345460234
1;-0,186936404;9,035552718
1;0,061735363;1,93058127
2;-0,562898776;-0,739681299
1;0,142963472;10,65079481
2;-0,302472927;1,525213108
1;0,232608954;10,24026293
1;0,374832325;2,797717236
1;0,555207862;1,669959171
2;-0,059053491;0,215884852
1;1,176979367;13,46617265
2;-0,452514541;1,788205446
0;-0,719130639;-9,825027916
0;0,300071861;-14,6124421
1;-1,41840701;10,1285116
2;0,100496891;2,226696102
1;-1,044325018;6,199016117
2;-0,587085651;0,065631921
1;0,558691227;11,6563841
1;-0,326748477;1,677779866
2;0,561644811;1,458845595
1;0,316758815;10,51262277
2;1,246969532;4,596463617
1;-1,014695954;5,576973053
1;-0,209796553;0,695801504
2;-0,746042588;-1,352924875
1;-0,511549842;8,871227935
2;-1,031219199;-0,288192811
1;-1,50712367;5,565086832
2;-0,247963499;0,617090369
1;-0,471922021;8,399106825
2;0,833840659;3,347502682
2;-0,977877335;6,062117191
1;0,477316462;9,613314228
2;0,463984406;2,850631659
1;-0,496090706;7,656538384
2;-0,723794074;0,08371953
1;-0,007764811;9,951589708
2;0,320944764;2,63220747
1;1,383309609;13,36026659
2;-0,721906872;1,228239573
1;0,086282625;9,890376005
2;1,225130291;4,428335782
1;0,034316372;8,774448381
2;0,599766281;2,954422238
1;1,158673513;12,58969387
2;-0,133078402;2,25178197
1;-2,234464773;2,621071089
2;1,58736384;3,698941899
1;-0,276387482;8,061154985
2;-0,115115881;1,381999234
1;-0,953850758;6,723847955
2;-0,137324605;1,070120381
1;-0,161537628;9,194351003
1;-0,646020908;0,546828385
2;-0,936629476;-1,763893275
1;-0,086205318;10,27055203
2;-0,248752485;1,556605435
1;1,28376314;13,38430779
2;0,759243903;4,195349365
1;0,403383638;9,951546103
2;-1,15508783;-0,319866439
0;2,900706022;-7,259227197
0;-0,712508381;-14,34212198
0;-0,361897037;-17,53295803
0;0,505890512;-18,2605885
2;-0,140105385;15,0578604
1;1,23179916;9,178039363
2;-1,54713689;-1,258665907
1;0,524848929;11,95214656
2;0,833083504;4,05659632
0;0,182967597;-7,788734243
0;-0,815782641;-14,71014976
1;-0,15317255;13,95352728
2;0,807276592;4,40525864
1;0,62356321;10,54911204
2;-2,558954293;-3,008086178
1;-1,220121248;7,242062108
2;1,043797511;3,536007443
1;-0,025055442;8,864031441
2;-0,274640115;1,223526058
1;0,121510766;9,99747448
1;-1,582261575;-1,165028254
1;-0,239924702;-0,712855055
1;0,894519872;1,646468732
2;-0,009524683;0,31024438
2;-0,244178864;9,174390095
1;-0,581460426;5,503301692
2;2,121541911;5,343744161
1;2,14920874;14,84450297
1;0,944369276;4,857639147
2;0,635500328;2,242528485
1;-0,680913672;7,284500438
2;0,896689016;3,25027812
1;1,073676685;12,24594662
2;1,138259904;4,725709132
1;0,71310069;10,72158933
2;0,537268079;3,218854024
1;-0,449381332;7,686199796
2;0,721013294;2,979266546
1;-1,392327249;4,929238289
2;-1,267369498;-1,548891339
1;-2,005945134;4,446831998
2;-1,185276233;-1,481186066
1;-0,34634013;9,40533543
2;-0,745235411;0,390596264
2;0,582366511;11,62992065
1;0,91980155;9,270428456
2;0,90138883;3,656863352
2;-0,393114306;7,723598078
1;-0,087818535;7,419464973
1;0,531532578;2,54695815
1;0,125980932;0,761353495
2;0,940908649;2,034087997
1;0,101420028;9,694033685
1;-0,628122052;0,682562633
2;0,017021193;0,170554913
1;2,577580744;17,68157576
2;-2,41190719;-1,287499227
1;0,468675125;11,79227514
2;0,246307081;2,851069192
1;-0,411030214;7,9115886
2;-0,70827582;0,165766079
1;0,932604962;12,74808506
2;0,588540843;3,726698698
1;-1,412990969;4,643017485
2;-0,416946477;0,094710542
1;0,344634827;11,00549132
1;0,925656423;4,052411109
2;0,307361461;1,425205143
1;1,089051693;12,83959354
2;0,180245934;2,928410575
